Ticker,Earnings Date,Buy Date,Sell Date,Buy Price,Sell Price,Return (%)
IBM,2021-07-19,2021-07-14,2021-07-20,"Ticker
IBM    112.732742
Name: 2021-07-14 00:00:00, dtype: float64","Ticker
IBM    112.853691
Name: 2021-07-20 00:00:00, dtype: float64","Ticker
IBM    0.107288
dtype: float64"
JNPR,2025-05-01,2025-04-26,2025-05-02,"Ticker
JNPR    35.599998
Name: 2025-04-25 00:00:00, dtype: float64","Ticker
JNPR    36.630001
Name: 2025-05-02 00:00:00, dtype: float64","Ticker
JNPR    2.893266
dtype: float64"
JNPR,2025-02-04,2025-01-30,2025-02-05,"Ticker
JNPR    34.171062
Name: 2025-01-30 00:00:00, dtype: float64","Ticker
JNPR    35.860729
Name: 2025-02-05 00:00:00, dtype: float64","Ticker
JNPR    4.94473
dtype: float64"
JNPR,2024-10-31,2024-10-26,2024-11-01,"Ticker
JNPR    38.604599
Name: 2024-10-25 00:00:00, dtype: float64","Ticker
JNPR    38.52557
Name: 2024-11-01 00:00:00, dtype: float64","Ticker
JNPR   -0.204714
dtype: float64"
JNPR,2024-07-25,2024-07-20,2024-07-26,"Ticker
JNPR    36.628475
Name: 2024-07-19 00:00:00, dtype: float64","Ticker
JNPR    36.589184
Name: 2024-07-26 00:00:00, dtype: float64","Ticker
JNPR   -0.10727
dtype: float64"
JNPR,2024-04-25,2024-04-20,2024-04-26,"Ticker
JNPR    35.201832
Name: 2024-04-19 00:00:00, dtype: float64","Ticker
JNPR    33.883957
Name: 2024-04-26 00:00:00, dtype: float64","Ticker
JNPR   -3.743768
dtype: float64"
JNPR,2024-01-30,2024-01-25,2024-01-31,"Ticker
JNPR    36.128181
Name: 2024-01-25 00:00:00, dtype: float64","Ticker
JNPR    35.866165
Name: 2024-01-31 00:00:00, dtype: float64","Ticker
JNPR   -0.725241
dtype: float64"
JNPR,2023-10-26,2023-10-21,2023-10-27,"Ticker
JNPR    24.377874
Name: 2023-10-20 00:00:00, dtype: float64","Ticker
JNPR    25.619877
Name: 2023-10-27 00:00:00, dtype: float64","Ticker
JNPR    5.094794
dtype: float64"
JNPR,2023-07-27,2023-07-22,2023-07-28,"Ticker
JNPR    28.67041
Name: 2023-07-21 00:00:00, dtype: float64","Ticker
JNPR    26.396648
Name: 2023-07-28 00:00:00, dtype: float64","Ticker
JNPR   -7.930691
dtype: float64"
JNPR,2023-04-25,2023-04-20,2023-04-26,"Ticker
JNPR    29.271126
Name: 2023-04-20 00:00:00, dtype: float64","Ticker
JNPR    28.493343
Name: 2023-04-26 00:00:00, dtype: float64","Ticker
JNPR   -2.657166
dtype: float64"
JNPR,2023-01-31,2023-01-26,2023-02-01,"Ticker
JNPR    30.437687
Name: 2023-01-26 00:00:00, dtype: float64","Ticker
JNPR    29.185148
Name: 2023-02-01 00:00:00, dtype: float64","Ticker
JNPR   -4.115092
dtype: float64"
JNPR,2022-10-25,2022-10-20,2022-10-26,"Ticker
JNPR    25.830666
Name: 2022-10-20 00:00:00, dtype: float64","Ticker
JNPR    28.066637
Name: 2022-10-26 00:00:00, dtype: float64","Ticker
JNPR    8.656267
dtype: float64"
JNPR,2022-07-26,2022-07-21,2022-07-27,"Ticker
JNPR    27.156981
Name: 2022-07-21 00:00:00, dtype: float64","Ticker
JNPR    25.735973
Name: 2022-07-27 00:00:00, dtype: float64","Ticker
JNPR   -5.232567
dtype: float64"
JNPR,2022-04-26,2022-04-21,2022-04-27,"Ticker
JNPR    33.348885
Name: 2022-04-21 00:00:00, dtype: float64","Ticker
JNPR    29.428194
Name: 2022-04-27 00:00:00, dtype: float64","Ticker
JNPR   -11.756587
dtype: float64"
JNPR,2022-01-27,2022-01-22,2022-01-28,"Ticker
JNPR    30.137495
Name: 2022-01-21 00:00:00, dtype: float64","Ticker
JNPR    30.834314
Name: 2022-01-28 00:00:00, dtype: float64","Ticker
JNPR    2.312134
dtype: float64"
JNPR,2021-10-26,2021-10-21,2021-10-27,"Ticker
JNPR    25.902857
Name: 2021-10-21 00:00:00, dtype: float64","Ticker
JNPR    27.169298
Name: 2021-10-27 00:00:00, dtype: float64","Ticker
JNPR    4.889196
dtype: float64"
JNPR,2021-07-27,2021-07-22,2021-07-28,"Ticker
JNPR    24.704329
Name: 2021-07-22 00:00:00, dtype: float64","Ticker
JNPR    24.414751
Name: 2021-07-28 00:00:00, dtype: float64","Ticker
JNPR   -1.172173
dtype: float64"
LGRVF,2025-05-07,2025-05-02,2025-05-08,"Ticker
LGRVF    104.290001
Name: 2025-05-02 00:00:00, dtype: float64","Ticker
LGRVF    104.290001
Name: 2025-05-08 00:00:00, dtype: float64","Ticker
LGRVF    0.0
dtype: float64"
LGRVF,2025-02-13,2025-02-08,2025-02-14,"Ticker
LGRVF    97.449997
Name: 2025-02-07 00:00:00, dtype: float64","Ticker
LGRVF    102.839996
Name: 2025-02-14 00:00:00, dtype: float64","Ticker
LGRVF    5.531041
dtype: float64"
LOW,2025-05-21,2025-05-16,2025-05-22,"Ticker
LOW    234.229996
Name: 2025-05-16 00:00:00, dtype: float64","Ticker
LOW    223.75
Name: 2025-05-22 00:00:00, dtype: float64","Ticker
LOW   -4.474233
dtype: float64"
LOW,2025-02-26,2025-02-21,2025-02-27,"Ticker
LOW    237.91449
Name: 2025-02-21 00:00:00, dtype: float64","Ticker
LOW    244.211258
Name: 2025-02-27 00:00:00, dtype: float64","Ticker
LOW    2.646652
dtype: float64"
LOW,2024-11-19,2024-11-14,2024-11-20,"Ticker
LOW    267.760864
Name: 2024-11-14 00:00:00, dtype: float64","Ticker
LOW    260.510986
Name: 2024-11-20 00:00:00, dtype: float64","Ticker
LOW   -2.707594
dtype: float64"
LOW,2024-08-20,2024-08-15,2024-08-21,"Ticker
LOW    236.756531
Name: 2024-08-15 00:00:00, dtype: float64","Ticker
LOW    239.03476
Name: 2024-08-21 00:00:00, dtype: float64","Ticker
LOW    0.962266
dtype: float64"
LOW,2024-05-21,2024-05-16,2024-05-22,"Ticker
LOW    227.958481
Name: 2024-05-16 00:00:00, dtype: float64","Ticker
LOW    217.034622
Name: 2024-05-22 00:00:00, dtype: float64","Ticker
LOW   -4.792039
dtype: float64"
LOW,2024-02-27,2024-02-22,2024-02-28,"Ticker
LOW    225.164627
Name: 2024-02-22 00:00:00, dtype: float64","Ticker
LOW    233.262405
Name: 2024-02-28 00:00:00, dtype: float64","Ticker
LOW    3.596381
dtype: float64"
LOW,2023-11-21,2023-11-16,2023-11-22,"Ticker
LOW    196.600677
Name: 2023-11-16 00:00:00, dtype: float64","Ticker
LOW    192.907364
Name: 2023-11-22 00:00:00, dtype: float64","Ticker
LOW   -1.878586
dtype: float64"
LOW,2023-08-22,2023-08-17,2023-08-23,"Ticker
LOW    210.787033
Name: 2023-08-17 00:00:00, dtype: float64","Ticker
LOW    219.521912
Name: 2023-08-23 00:00:00, dtype: float64","Ticker
LOW    4.143935
dtype: float64"
LOW,2023-05-23,2023-05-18,2023-05-24,"Ticker
LOW    201.150436
Name: 2023-05-18 00:00:00, dtype: float64","Ticker
LOW    195.832214
Name: 2023-05-24 00:00:00, dtype: float64","Ticker
LOW   -2.643903
dtype: float64"
LOW,2023-03-01,2023-02-24,2023-03-02,"Ticker
LOW    192.85788
Name: 2023-02-24 00:00:00, dtype: float64","Ticker
LOW    186.695312
Name: 2023-03-02 00:00:00, dtype: float64","Ticker
LOW   -3.195393
dtype: float64"
LOW,2022-11-16,2022-11-11,2022-11-17,"Ticker
LOW    198.99173
Name: 2022-11-11 00:00:00, dtype: float64","Ticker
LOW    198.401489
Name: 2022-11-17 00:00:00, dtype: float64","Ticker
LOW   -0.296616
dtype: float64"
LOW,2022-08-17,2022-08-12,2022-08-18,"Ticker
LOW    195.500702
Name: 2022-08-12 00:00:00, dtype: float64","Ticker
LOW    204.969421
Name: 2022-08-18 00:00:00, dtype: float64","Ticker
LOW    4.843317
dtype: float64"
LOW,2022-05-18,2022-05-13,2022-05-19,"Ticker
LOW    182.65506
Name: 2022-05-13 00:00:00, dtype: float64","Ticker
LOW    176.874115
Name: 2022-05-19 00:00:00, dtype: float64","Ticker
LOW   -3.164952
dtype: float64"
LOW,2022-02-23,2022-02-18,2022-02-24,"Ticker
LOW    208.822342
Name: 2022-02-18 00:00:00, dtype: float64","Ticker
LOW    200.120285
Name: 2022-02-24 00:00:00, dtype: float64","Ticker
LOW   -4.167206
dtype: float64"
LOW,2021-11-17,2021-11-12,2021-11-18,"Ticker
LOW    220.875229
Name: 2021-11-12 00:00:00, dtype: float64","Ticker
LOW    231.212402
Name: 2021-11-18 00:00:00, dtype: float64","Ticker
LOW    4.680096
dtype: float64"
LOW,2021-08-18,2021-08-13,2021-08-19,"Ticker
LOW    177.416763
Name: 2021-08-13 00:00:00, dtype: float64","Ticker
LOW    188.666504
Name: 2021-08-19 00:00:00, dtype: float64","Ticker
LOW    6.340856
dtype: float64"
META,2025-04-30,2025-04-25,2025-05-01,"Ticker
META    547.27002
Name: 2025-04-25 00:00:00, dtype: float64","Ticker
META    572.210022
Name: 2025-05-01 00:00:00, dtype: float64","Ticker
META    4.557166
dtype: float64"
META,2025-01-29,2025-01-24,2025-01-30,"Ticker
META    646.914429
Name: 2025-01-24 00:00:00, dtype: float64","Ticker
META    686.389343
Name: 2025-01-30 00:00:00, dtype: float64","Ticker
META    6.10203
dtype: float64"
META,2024-10-30,2024-10-25,2024-10-31,"Ticker
META    572.278809
Name: 2024-10-25 00:00:00, dtype: float64","Ticker
META    566.618469
Name: 2024-10-31 00:00:00, dtype: float64","Ticker
META   -0.989088
dtype: float64"
META,2024-07-31,2024-07-26,2024-08-01,"Ticker
META    464.467987
Name: 2024-07-26 00:00:00, dtype: float64","Ticker
META    496.423187
Name: 2024-08-01 00:00:00, dtype: float64","Ticker
META    6.879958
dtype: float64"
META,2024-04-24,2024-04-19,2024-04-25,"Ticker
META    479.321381
Name: 2024-04-19 00:00:00, dtype: float64","Ticker
META    439.775635
Name: 2024-04-25 00:00:00, dtype: float64","Ticker
META   -8.250361
dtype: float64"
META,2024-02-01,2024-01-27,2024-02-02,"Ticker
META    392.291138
Name: 2024-01-26 00:00:00, dtype: float64","Ticker
META    472.761841
Name: 2024-02-02 00:00:00, dtype: float64","Ticker
META    20.513006
dtype: float64"
META,2023-10-25,2023-10-20,2023-10-26,"Ticker
META    307.202148
Name: 2023-10-20 00:00:00, dtype: float64","Ticker
META    286.997375
Name: 2023-10-26 00:00:00, dtype: float64","Ticker
META   -6.577029
dtype: float64"
META,2023-07-26,2023-07-21,2023-07-27,"Ticker
META    292.8797
Name: 2023-07-21 00:00:00, dtype: float64","Ticker
META    310.247803
Name: 2023-07-27 00:00:00, dtype: float64","Ticker
META    5.930115
dtype: float64"
META,2023-04-26,2023-04-21,2023-04-27,"Ticker
META    211.891342
Name: 2023-04-21 00:00:00, dtype: float64","Ticker
META    237.440933
Name: 2023-04-27 00:00:00, dtype: float64","Ticker
META    12.057874
dtype: float64"
META,2023-02-01,2023-01-27,2023-02-02,"Ticker
META    151.028214
Name: 2023-01-27 00:00:00, dtype: float64","Ticker
META    187.884491
Name: 2023-02-02 00:00:00, dtype: float64","Ticker
META    24.403571
dtype: float64"
META,2022-10-26,2022-10-21,2022-10-27,"Ticker
META    129.400146
Name: 2022-10-21 00:00:00, dtype: float64","Ticker
META    97.480583
Name: 2022-10-27 00:00:00, dtype: float64","Ticker
META   -24.667332
dtype: float64"
